,Vote ID,File,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De,Subject,Final vote?,Author,RCV,Vote
6427,6430,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy","Article 6, paragraph 2",0.0,S&D,RCV,+
6428,6431,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy","Article 8, paragraph 3",0.0,Greens/EFA,RCV,-
6429,6432,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy","Article 8e, paragraph 2, point a",0.0,ECR,RCV,-
6430,6433,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy","Article 8e, paragraph 2, point c",0.0,Greens/EFA,RCV,-
6431,6434,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy","Article 8e, paragraph 4",0.0,ECR,RCV,-
6432,6435,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",After recital 18,0.0,Greens/EFA,RCV,-
6433,6436,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",Recital 27,0.0,Greens/EFA,RCV,-
6434,6437,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",Recital 27,0.0,S&D,RCV,-
6435,6438,182.0,02.04.2014,Community framework for the nuclear safety of nuclear installations,*,Leg,Draft legislative resolution,A7-0252/2014,2013/0340/NLE,"Committee on Industry, Research and Energy","Industry, research & energy",vote: legislative resolution,1.0,0,RCV,+
6436,6439,182.0,02.04.2014,Common system of taxation applicable in the case of parent companies and subsidiaries of different Member States,*,Leg,Draft legislative resolution,A7-0243/2014,2013/0400/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Amendments by the committee responsible - separate vote,0.0,committee,RCV,-
6437,6440,182.0,02.04.2014,Common system of taxation applicable in the case of parent companies and subsidiaries of different Member States,*,Leg,Draft legislative resolution,A7-0243/2014,2013/0400/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 4, paragraph 1, point a",0.0,GUE-NGL,RCV,-
6438,6441,182.0,02.04.2014,Common system of taxation applicable in the case of parent companies and subsidiaries of different Member States,*,Leg,Draft legislative resolution,A7-0243/2014,2013/0400/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 4, paragraph 1, point b",0.0,GUE-NGL,RCV,-
6439,6442,182.0,02.04.2014,Common system of taxation applicable in the case of parent companies and subsidiaries of different Member States,*,Leg,Draft legislative resolution,A7-0243/2014,2013/0400/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Article 5,0.0,GUE-NGL,RCV,-
6440,6443,182.0,02.04.2014,Common system of taxation applicable in the case of parent companies and subsidiaries of different Member States,*,Leg,Draft legislative resolution,A7-0243/2014,2013/0400/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: legislative resolution,1.0,0,RCV,+
6441,6444,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 1,0.0,original text,RCV,+
6442,6445,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 1,0.0,original text,RCV,+
6443,6446,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 2,0.0,original text,RCV,+
6444,6447,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 2,0.0,original text,RCV,+
6445,6448,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 7,0.0,original text,RCV,+
6446,6449,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 7,0.0,original text,RCV,+
6447,6450,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 7,0.0,original text,RCV,-
6448,6451,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 8,0.0,original text,RCV,+
6449,6452,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 9,0.0,original text,RCV,+
6450,6453,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 9,0.0,original text,RCV,-
6451,6454,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 17,0.0,original text,RCV,+
6452,6455,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 21,0.0,original text,RCV,+
6453,6456,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 22,0.0,original text,RCV,+
6454,6457,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 23,0.0,3 rapporteurs,RCV,+
6455,6458,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 25,0.0,original text,RCV,+
6456,6459,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 26,0.0,original text,RCV,+
6457,6460,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 27,0.0,original text,RCV,+
6458,6461,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 28,0.0,original text,RCV,+
6459,6462,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 28,0.0,original text,RCV,+
6460,6463,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 28,0.0,original text,RCV,+
6461,6464,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 29,0.0,original text,RCV,+
6462,6465,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 30,0.0,original text,RCV,+
6463,6466,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 33,0.0,original text,RCV,+
6464,6467,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 37,0.0,original text,RCV,+
6465,6468,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 40,0.0,original text,RCV,+
6466,6469,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 41,0.0,original text,RCV,+
6467,6470,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 43,0.0,original text,RCV,+
6468,6471,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 48,0.0,original text,RCV,+
6469,6472,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 49,0.0,original text,RCV,+
6470,6473,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 49,0.0,original text,RCV,-
6471,6474,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 49,0.0,original text,RCV,+
6472,6475,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 55,0.0,original text,RCV,+
6473,6476,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 60,0.0,original text,RCV,+
6474,6477,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 62,0.0,original text,RCV,+
6475,6478,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 66,0.0,original text,RCV,+
6476,6479,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 69,0.0,original text,RCV,+
6477,6480,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 72,0.0,original text,RCV,+
6478,6481,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 72,0.0,original text,RCV,+
6479,6482,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 73,0.0,original text,RCV,+
6480,6483,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 79,0.0,original text,RCV,+
6481,6484,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 83,0.0,original text,RCV,+
6482,6485,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 84,0.0,original text,RCV,+
6483,6486,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 87,0.0,original text,RCV,+
6484,6487,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 87,0.0,original text,RCV,+
6485,6488,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 88,0.0,original text,RCV,+
6486,6489,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 92,0.0,original text,RCV,+
6487,6490,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 96,0.0,original text,RCV,+
6488,6491,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 98,0.0,original text,RCV,+
6489,6492,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 108,0.0,original text,RCV,+
6490,6493,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",Paragraph 109,0.0,original text,RCV,+
6491,6494,182.0,02.04.2014,Mid-term review of the Stockholm Programme,,Non,Motion for resolution,A7-0153/2014,2013/2024/INI,"Committee on Legal Affairs, Committee on Civil Liberties, Justice and Home Affairs, Committee on Constitutional Affairs","Civil liberties, justice & home affairs",vote: resolution (as a whole),1.0,0,RCV,+
6492,6495,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Proposal to reject the Commission proposal,0.0,40+MEPS,RCV,-
6493,6496,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Block No 1,0.0,EPP,RCV,+
6494,6497,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Block No 1,0.0,EPP,RCV,+
6495,6498,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Block No 1,0.0,EPP,RCV,+
6496,6499,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Block No 1,0.0,EPP,RCV,+
6497,6500,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Block No 1,0.0,EPP,RCV,+
6498,6501,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Block No 1,0.0,EPP,RCV,+
6499,6502,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,revenue use,0.0,EPP,RCV,+
6500,6503,183.0,03.04.2014,Greenhouse gas emission trading (international aviation emissions),***I,Leg,Draft legislative resolution,A7-0079/2014,2013/0344/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: legislative resolution,1.0,0,RCV,+
6501,6504,183.0,03.04.2014,Interchange fees for card-based payment transactions,***I,Leg,Draft legislative resolution,A7-0167/2014,2013/0265/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Amendments by the committee responsible - separate vote,0.0,committee,RCV,+
6502,6505,183.0,03.04.2014,Interchange fees for card-based payment transactions,***I,Leg,Draft legislative resolution,A7-0167/2014,2013/0265/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Amendments by the committee responsible - separate vote,0.0,committee,RCV,+
6503,6506,183.0,03.04.2014,Interchange fees for card-based payment transactions,***I,Leg,Draft legislative resolution,A7-0167/2014,2013/0265/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Amendments by the committee responsible - separate vote,0.0,committee,RCV,+
6504,6507,183.0,03.04.2014,Interchange fees for card-based payment transactions,***I,Leg,Draft legislative resolution,A7-0167/2014,2013/0265/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 1, paragraph 3, point a",0.0,committee,RCV,+
6505,6508,183.0,03.04.2014,Interchange fees for card-based payment transactions,***I,Leg,Draft legislative resolution,A7-0167/2014,2013/0265/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,referral back to committee,2.0,0,RCV,+
6506,6509,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy",Amendments by the committee responsible - block vote ,0.0,committee,RCV,+
6507,6510,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Article 2, paragraph 2, after point 12",0.0,"ALDE S&D, Greens/EFA GUE/NGL",RCV,+
6508,6511,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Article 2, paragraph 2, point 14 and 15",0.0,"ALDE S&D, Greens/EFA GUE/NGL",RCV,+
6509,6512,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Article 2, paragraph 2, point 14 and 15",0.0,"ALDE S&D, Greens/EFA GUE/NGL",RCV,+
6510,6513,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Article 23, paragraph 1 and 2",0.0,"ALDE S&D, Greens/EFA GUE/NGL",RCV,+
6511,6514,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Article 23, paragraph 3",0.0,"ALDE S&D, Greens/EFA GUE/NGL",RCV,+
6512,6515,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy","Article 23, paragraph 4 and 5",0.0,"ALDE S&D, Greens/EFA GUE/NGL",RCV,+
6513,6516,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy",Recital 50,0.0,"S&D, Greens/EFA GUE/NGL",RCV,+
6514,6517,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy",Recital 51,0.0,"S&D, Greens/EFA GUE/NGL",RCV,+
6515,6518,183.0,03.04.2014,European single market for electronic communications,***I,Leg,Draft legislative resolution,A7-0190/2014,2013/0309/COD,"Committee on Industry, Research and Energy","Industry, research & energy",vote: legislative resolution,1.0,0,RCV,+
6516,6519,183.0,03.04.2014,Electronic identification and trust services for electronic transactions in the internal market,***I,Leg,Draft legislative resolution,A7-0365/2013,2012/0146/COD,"Committee on Industry, Research and Energy","Industry, research & energy",vote: legislative resolution,1.0,0,RCV,+
6517,6520,183.0,03.04.2014,Statutory audit of public-interest entities,***I,Leg,Draft legislative resolution,A7-0177/2013,2011/0359/COD,Committee on Legal Affairs,Legal affairs,"Article 10, paragraph 3, subparagraph 3, intro",0.0,S&D,RCV,-
6518,6521,183.0,03.04.2014,Statutory audit of public-interest entities,***I,Leg,Draft legislative resolution,A7-0177/2013,2011/0359/COD,Committee on Legal Affairs,Legal affairs,"Article 10, paragraph 3, subparagraph 3, point a, point viii",0.0,S&D,RCV,-
6519,6522,183.0,03.04.2014,Statutory audit of public-interest entities,***I,Leg,Draft legislative resolution,A7-0177/2013,2011/0359/COD,Committee on Legal Affairs,Legal affairs,vote: legislative resolution,1.0,0,RCV,+
6520,6523,183.0,03.04.2014,Statutory audits of annual accounts and consolidated accounts,***I,Leg,Draft legislative resolution,A7-0171/2013,2011/0389/COD,Committee on Legal Affairs,Legal affairs,vote: legislative resolution,1.0,0,RCV,+
6521,6524,183.0,03.04.2014,Reduction or elimination of customs duties on goods originating in Ukraine,***I,Leg,Draft legislative resolution,A7-0238/2014, 2014/0090/COD,Committee on International Trade,International trade,"Article 2, after paragraph 1",0.0,GUE-NGL,RCV,-
6522,6525,183.0,03.04.2014,Reduction or elimination of customs duties on goods originating in Ukraine,***I,Leg,Draft legislative resolution,A7-0238/2014, 2014/0090/COD,Committee on International Trade,International trade,"Article 2, after paragraph 1",0.0,S&D,RCV,-
6523,6526,183.0,03.04.2014,Reduction or elimination of customs duties on goods originating in Ukraine,***I,Leg,Draft legislative resolution,A7-0238/2014, 2014/0090/COD,Committee on International Trade,International trade,Recital 3,0.0,S&D,RCV,-
6524,6527,183.0,03.04.2014,Reduction or elimination of customs duties on goods originating in Ukraine,***I,Leg,Draft legislative resolution,A7-0238/2014, 2014/0090/COD,Committee on International Trade,International trade,Recital 3,0.0,GUE-NGL,RCV,-
6525,6528,183.0,03.04.2014,Reduction or elimination of customs duties on goods originating in Ukraine,***I,Leg,Draft legislative resolution,A7-0238/2014, 2014/0090/COD,Committee on International Trade,International trade,vote: legislative resolution,1.0,0,RCV,+
6526,6529,183.0,03.04.2014,EU comprehensive approach and coherence of EU external action,,Non,Motion for resolution,A7-0138/2014,2013/2146/INI,Committee on Foreign Affairs,Foreign & security policy,Paragraph 46,0.0,original text,RCV,+
6527,6530,183.0,03.04.2014,EU comprehensive approach and coherence of EU external action,,Non,Motion for resolution,A7-0138/2014,2013/2146/INI,Committee on Foreign Affairs,Foreign & security policy,vote: resolution (as a whole),1.0,0,RCV,+
